Date,AAPL,ABBV,ABT,ACN,ADBE,AIG,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BK,BKNG,BLK,BMY,C,CAT,CHTR,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DE,DHR,DIS,DUK,EMR,FDX,GD,GE,GILD,GM,GOOG,GOOGL,GS,HD,HON,IBM,INTC,INTU,ISRG,JNJ,JPM,KO,LIN,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,META,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NOW,NVDA,ORCL,PEP,PFE,PG,PLTR,PM,PYPL
2024-07-24,217.80795288085938,173.18089294433594,106.1995620727539,327.3475646972656,531.0399780273438,74.0792007446289,144.6300048828125,327.99530029296875,206.04713439941406,180.8300018310547,149.98692321777344,239.00466918945312,180.07000732421875,41.42342758178711,63.16035461425781,3782.9423828125,814.28173828125,43.21501922607422,62.06925964355469,333.6139831542969,312.6600036621094,95.5776596069336,37.1546745300293,144.85580444335938,108.65495300292969,827.6235961914062,248.7134552001953,45.873714447021484,57.16828536987305,150.13983154296875,365.4100646972656,264.7870788574219,89.40384674072266,105.60335540771484,112.5647964477539,293.76104736328125,281.8081359863281,161.49591064453125,71.70919036865234,46.15227508544922,173.7454833984375,172.0057830810547,479.0769348144531,344.1868896484375,210.32078552246094,179.80015563964844,31.50017547607422,617.0958862304688,454.0199890136719,152.64625549316406,204.9916534423828,64.39468383789062,439.654296875,855.7855224609375,505.4190368652344,229.68772888183594,430.55731201171875,248.96046447753906,65.00444793701172,78.0447006225586,72.94156646728516,460.0496826171875,101.65167236328125,46.70240783691406,123.02699279785156,99.60543060302734,426.4180603027344,73.81770324707031,635.989990234375,70.060302734375,730.8699951171875,114.22184753417969,137.62478637695312,164.03965759277344,28.637187957763672,166.00576782226562,26.600000381469727,108.03961181640625,58.06999969482422
2024-07-25,216.76148986816406,179.03842163085938,104.91241455078125,328.78173828125,532.1500244140625,74.0693588256836,138.32000732421875,326.71502685546875,206.56866455078125,179.85000610351562,147.925537109375,238.20135498046875,184.35000610351562,40.92269515991211,64.059814453125,3637.91796875,823.028076171875,43.80528259277344,62.76152038574219,341.8143005371094,315.2300109863281,95.46882629394531,37.300994873046875,146.51795959472656,108.58649444580078,812.8107299804688,255.42466735839844,46.25558853149414,57.27570724487305,152.53128051757812,377.5775146484375,269.1012268066406,88.81644439697266,104.59205627441406,113.0680160522461,294.0663757324219,288.0546875,163.8541717529297,74.64585876464844,43.80941390991211,168.5541534423828,166.67510986328125,484.0084533691406,347.11480712890625,199.29530334472656,187.57762145996094,30.90395736694336,623.14501953125,436.739990234375,155.92813110351562,205.07028198242188,64.64909362792969,438.93109130859375,817.2797241210938,511.5013732910156,232.76119995117188,427.71978759765625,247.08370971679688,64.99465942382812,76.571044921875,73.72462463378906,452.2104797363281,101.78950500488281,47.06150817871094,122.95860290527344,101.15856170654297,415.97882080078125,71.88929748535156,634.0900268554688,70.37567901611328,828.7899780273438,112.25232696533203,136.68264770507812,166.81967163085938,28.828231811523438,164.91880798339844,26.6299991607666,109.74590301513672,57.220001220703125
2024-07-26,217.2299041748047,181.97703552246094,104.19952392578125,327.1284484863281,542.4400024414062,76.02812957763672,139.99000549316406,327.2525634765625,210.30799865722656,182.5,150.2743377685547,243.8643035888672,186.88999938964844,40.912872314453125,64.59356689453125,3678.78125,842.3706665039062,48.817684173583984,63.5512809753418,347.94970703125,367.6199951171875,98.338134765625,38.71538162231445,147.77447509765625,108.42023468017578,815.6138305664062,261.5882568359375,46.88225173950195,59.570640563964844,152.82174682617188,382.3851623535156,272.9072265625,89.53327178955078,105.04908752441406,115.28813171386719,295.5928955078125,287.4804992675781,168.9687042236328,75.13367462158203,43.79948425292969,168.0758514404297,166.39613342285156,491.21380615234375,353.2261047363281,199.58079528808594,187.35289001464844,31.152381896972656,630.1493530273438,441.29998779296875,156.90487670898438,208.5786895751953,65.60802459716797,447.2137145996094,800.7886352539062,514.8367309570312,236.82611083984375,436.26220703125,247.61431884765625,65.0240249633789,76.8052749633789,74.39022827148438,464.4679870605469,125.19153594970703,47.65686798095703,122.38216400146484,101.77395629882812,422.8090515136719,72.69198608398438,631.3699951171875,71.50901794433594,827.6099853515625,113.03214263916016,137.86280822753906,168.50717163085938,29.806608200073242,167.1025848388672,27.18000030517578,109.9010238647461,58.290000915527344
2024-07-29,217.50897216796875,178.81239318847656,103.73417663574219,324.87762451171875,536.6099853515625,76.75653839111328,139.75,324.9656677246094,211.49868774414062,183.1999969482422,148.876953125,245.84783935546875,185.42999267578125,40.343414306640625,63.84236145019531,3732.59619140625,848.2245483398438,47.39524841308594,62.693275451660156,342.04266357421875,377.3599853515625,99.81237030029297,39.68107604980469,147.4776611328125,106.71853637695312,813.578857421875,257.48583984375,46.989959716796875,60.12728500366211,151.62120056152344,372.7105407714844,270.6554870605469,91.7335205078125,105.68115234375,116.23538208007812,294.6966857910156,286.57965087890625,169.02841186523438,75.83613586425781,43.82927322387695,170.51710510253906,168.91697692871094,485.00262451171875,355.34832763671875,198.2616729736328,187.10862731933594,30.63566017150879,633.134033203125,443.6600036621094,154.8732452392578,207.21267700195312,65.39275360107422,445.79693603515625,803.9434814453125,517.622802734375,237.7481689453125,439.3685302734375,256.8703918457031,65.68972778320312,78.073974609375,73.90081787109375,464.4778747558594,123.22250366210938,47.75136947631836,124.8442611694336,100.10360717773438,424.2606506347656,72.77029418945312,626.9600219726562,72.48468780517578,799.0599975585938,111.5625,137.16859436035156,168.95587158203125,29.75817108154297,167.912841796875,27.079999923706055,110.90928649902344,58.939998626708984
2024-07-30,218.0670928955078,183.56918334960938,104.27873992919922,327.865478515625,538.7100219726562,77.77037048339844,138.44000244140625,325.7181701660156,219.4890594482422,181.7100067138672,142.23684692382812,250.4000244140625,186.86000061035156,40.529964447021484,64.4848403930664,3698.6611328125,858.4959106445312,47.46297836303711,64.22403717041016,339.2529296875,383.07000732421875,99.4264907836914,39.807884216308594,150.6337890625,107.49114227294922,808.0623168945312,256.8286437988281,47.13683319091797,61.699562072753906,154.4967498779297,367.764404296875,274.1825256347656,93.3762435913086,106.86749267578125,114.16327667236328,296.3216857910156,290.06427001953125,166.65025329589844,76.14833068847656,43.908687591552734,171.2444610595703,169.67422485351562,497.74981689453125,357.3330383300781,199.4823455810547,186.65916442871094,29.94007110595703,632.5769653320312,432.69000244140625,157.57884216308594,211.47781372070312,66.22447204589844,446.6787109375,786.447265625,527.45263671875,239.33445739746094,445.49163818359375,261.802978515625,65.64078521728516,78.86447143554688,75.12433624267578,461.964599609375,124.78789520263672,47.77027130126953,112.60214233398438,101.35391998291016,420.4726867675781,72.71155548095703,622.5800170898438,73.24352264404297,798.7999877929688,103.7044448852539,134.55038452148438,168.9265899658203,30.407196044921875,159.78053283691406,26.3700008392334,111.20012664794922,64.0
2024-07-31,221.3361053466797,182.13429260253906,104.89260864257812,329.2796936035156,551.6500244140625,77.9869155883789,144.47999572753906,324.92657470703125,216.88134765625,186.97999572753906,159.24342346191406,250.95541381835938,190.60000610351562,39.57759094238281,64.31681060791016,3692.71728515625,862.3427124023438,46.02118682861328,63.2587776184082,343.70062255859375,379.7200012207031,98.14025115966797,40.256587982177734,149.79281616210938,108.75274658203125,820.003173828125,257.6949157714844,47.44037628173828,58.91633987426758,155.36813354492188,367.97216796875,276.06561279296875,93.27668762207031,106.25486755371094,115.55455017089844,297.6708984375,295.70697021484375,169.35675048828125,74.20681762695312,43.9980354309082,172.52984619140625,170.91969299316406,501.0571594238281,361.7248840332031,201.55947875976562,187.73394775390625,30.546226501464844,644.0684204101562,444.6099853515625,154.17977905273438,209.1290283203125,65.3046875,449.30419921875,800.4403076171875,531.6317749023438,243.4093017578125,461.68048095703125,260.7810974121094,66.91345977783203,78.38626861572266,75.22222137451172,473.57379150390625,125.57550811767578,46.31494903564453,110.53083801269531,101.72351837158203,415.9291076660156,74.77700805664062,628.3499755859375,73.77571105957031,814.3900146484375,116.99115753173828,138.29917907714844,168.42913818359375,29.583810806274414,158.8516845703125,26.889999389648438,111.6460952758789,65.77999877929688
2024-08-01,217.62857055664062,186.44882202148438,109.06098937988281,326.75,546.4099731445312,73.73469543457031,132.5399932861328,327.9171142578125,224.2911376953125,184.07000732421875,145.70555114746094,246.63131713867188,178.30999755859375,38.78230667114258,63.89178466796875,3642.192138671875,851.372802734375,46.611446380615234,61.698753356933594,329.1265869140625,376.9700012207031,99.8618392944336,39.27138900756836,142.362548828125,106.00460052490234,814.9056396484375,251.97946166992188,46.402462005615234,58.62336730957031,147.76771545410156,354.0537414550781,279.732177734375,92.63951110839844,109.49298858642578,111.58793640136719,293.31787109375,290.4998779296875,168.90899658203125,74.6263427734375,43.054931640625,171.8323516845703,170.1425323486328,492.2867126464844,352.31231689453125,201.39212036132812,185.31080627441406,28.866878509521484,634.5867309570312,450.94000244140625,157.0220947265625,204.37254333496094,66.49844360351562,449.1456604003906,828.4761352539062,538.4400024414062,239.29481506347656,460.3861389160156,264.0727844238281,66.87429809570312,78.55216979980469,74.17488861083984,496.42315673828125,124.51222229003906,47.26941680908203,111.20498657226562,100.29440307617188,414.6962585449219,76.73477935791016,624.8499755859375,72.78033447265625,811.3800048828125,109.18309783935547,136.37518310546875,170.6628875732422,29.690364837646484,163.7231903076172,26.079999923706055,113.87591552734375,65.30999755859375
2024-08-02,219.12353515625,186.03604125976562,110.20951843261719,321.8399658203125,526.1699829101562,70.84082794189453,132.5,326.41204833984375,230.89401245117188,167.89999389648438,142.5341796875,230.36642456054688,169.9499969482422,36.897193908691406,62.389381408691406,3308.15869140625,832.3551025390625,47.192039489746094,57.29170227050781,318.553466796875,373.1600036621094,101.72193908691406,38.92023468017578,134.67503356933594,103.44225311279297,820.0830078125,242.9282684326172,45.68767166137695,57.93000793457031,143.82711791992188,349.9385681152344,275.73681640625,89.17485809326172,110.77656555175781,107.75946807861328,287.87164306640625,289.45050048828125,159.4859161376953,74.89952087402344,40.87091827392578,167.79685974121094,166.057373046875,463.2684631347656,349.2174072265625,200.51600646972656,184.783203125,21.3445987701416,620.7572021484375,449.7300109863281,160.32350158691406,195.70468139648438,67.8389892578125,449.799560546875,800.62939453125,538.3517456054688,238.36285400390625,459.99786376953125,271.8746337890625,69.19448852539062,79.54761505126953,69.0654525756836,486.8486022949219,123.30126190185547,48.26167678833008,112.55327606201172,94.46952819824219,406.12615966796875,77.52767181396484,613.6400146484375,72.93801879882812,790.6400146484375,107.24356842041016,132.18011474609375,173.667236328125,29.477252960205078,168.06106567382812,24.739999771118164,114.22493743896484,61.97999954223633
2024-08-05,208.5690155029297,181.19078063964844,107.55601501464844,312.4681091308594,509.32000732421875,69.0592269897461,134.82000732421875,317.8410339355469,222.57891845703125,161.02000427246094,140.80970764160156,224.058837890625,167.02999877929688,35.98408889770508,60.70905685424805,3363.126708984375,817.341552734375,46.05021667480469,55.332759857177734,314.5128479003906,363.5,99.90141296386719,38.21791076660156,130.02491760253906,102.26866149902344,799.8822021484375,237.9894256591797,43.80768585205078,56.45539093017578,140.06080627441406,341.1245422363281,268.3340148925781,87.39275360107422,107.94686126708984,104.97693634033203,278.8011779785156,283.0257568359375,157.57542419433594,73.00679016113281,39.6597785949707,160.06466674804688,158.67416381835938,451.8304748535156,343.89215087890625,196.5980224609375,179.1064453125,19.983234405517578,599.913330078125,438.0,157.5006866455078,191.53781127929688,66.63543701171875,439.396728515625,771.5684204101562,535.026123046875,234.991943359375,440.0655212402344,263.7780456542969,67.55958557128906,78.39603424072266,66.5205307006836,474.4714050292969,122.68101501464844,46.636253356933594,109.72968292236328,90.74396514892578,392.8633728027344,75.0608901977539,598.5499877929688,70.38552856445312,781.27001953125,100.42524719238281,126.80484008789062,169.76547241210938,28.808856964111328,166.06504821777344,24.09000015258789,110.09491729736328,60.459999084472656
2024-08-06,206.5358428955078,182.517578125,108.41741180419922,317.3880920410156,514.2000122070312,70.12226867675781,130.17999267578125,321.4864196777344,224.51747131347656,161.92999267578125,142.6332550048828,229.2159881591797,165.0399932861328,36.249183654785156,61.47014236450195,3396.574951171875,827.3767700195312,45.77927780151367,55.67729949951172,324.083251953125,356.7799987792969,101.57353210449219,37.964290618896484,132.2708282470703,103.47159576416016,814.8956298828125,237.40196228027344,44.21893310546875,56.97296905517578,138.67625427246094,342.3314208984375,267.98529052734375,89.5730972290039,109.80416107177734,106.34846496582031,281.40118408203125,282.510986328125,161.466064453125,72.38237762451172,40.31498718261719,159.9650115966797,157.71762084960938,462.85504150390625,347.72393798828125,195.70220947265625,182.5164031982422,19.704999923706055,609.1860961914062,447.6600036621094,155.2737274169922,196.88397216796875,66.58651733398438,441.5367126464844,789.4031372070312,531.278564453125,238.59088134765625,446.3379211425781,265.3599853515625,67.02114868164062,78.83518981933594,67.68980407714844,492.7828369140625,122.95668029785156,46.75910568237305,108.5963363647461,91.6310043334961,397.29754638671875,75.34476470947266,609.5700073242188,71.44988250732422,792.9500122070312,104.22431182861328,127.1519546508789,168.25355529785156,28.402006149291992,166.0946807861328,26.59000015258789,110.71538543701172,62.75
2024-08-07,209.1171875,184.28663635253906,108.85306549072266,316.73077392578125,513.6199951171875,69.4726333618164,128.6699981689453,305.40966796875,222.3624267578125,162.77000427246094,135.0516815185547,226.91510009765625,163.24000549316406,36.62228012084961,60.985816955566406,3285.78369140625,826.27490234375,44.9954833984375,55.23432159423828,323.4478759765625,353.94000244140625,101.34596252441406,37.56435775756836,130.8856658935547,104.57672882080078,808.3316040039062,239.01504516601562,44.17976379394531,55.14678955078125,137.88232421875,342.2522888183594,262.3460388183594,85.5807876586914,110.37788391113281,98.21791076660156,273.91632080078125,284.2829895019531,161.32676696777344,72.19701385498047,40.354698181152344,160.17425537109375,158.3652801513672,465.6013488769531,336.4151306152344,194.83590698242188,182.5164031982422,18.989999771118164,606.3605346679688,449.260009765625,155.20533752441406,196.94293212890625,66.9876937866211,437.7718811035156,768.4633178710938,538.0966186523438,229.6083984375,447.8711853027344,264.6819763183594,67.96096801757812,79.13772583007812,67.81807708740234,487.62652587890625,120.92857360839844,47.27885818481445,109.9055404663086,90.78338623046875,396.1243896484375,75.92230987548828,611.47998046875,71.56816101074219,776.280029296875,98.88563537597656,124.86100769042969,167.57073974609375,27.94672203063965,168.0017852783203,26.31999969482422,112.20840454101562,62.7400016784668
